"gs_name","ensembl_gene"
"REACTOME_NEURONAL_SYSTEM","ENSG00000172380"
"REACTOME_NEURONAL_SYSTEM","ENSG00000127588"
"REACTOME_NEURONAL_SYSTEM","ENSG00000186469"
"REACTOME_NEURONAL_SYSTEM","ENSG00000162188"
"REACTOME_NEURONAL_SYSTEM","ENSG00000168243"
"REACTOME_NEURONAL_SYSTEM","ENSG00000282972"
"REACTOME_NEURONAL_SYSTEM","ENSG00000174021"
"REACTOME_NEURONAL_SYSTEM","ENSG00000176533"
"REACTOME_NEURONAL_SYSTEM","ENSG00000167414"
"REACTOME_NEURONAL_SYSTEM","ENSG00000127928"
"REACTOME_NEURONAL_SYSTEM","ENSG00000167083"
"REACTOME_NEURONAL_SYSTEM","ENSG00000155511"
"REACTOME_NEURONAL_SYSTEM","ENSG00000120251"
"REACTOME_NEURONAL_SYSTEM","ENSG00000125675"
"REACTOME_NEURONAL_SYSTEM","ENSG00000152578"
"REACTOME_NEURONAL_SYSTEM","ENSG00000171189"
"REACTOME_NEURONAL_SYSTEM","ENSG00000164418"
"REACTOME_NEURONAL_SYSTEM","ENSG00000163873"
"REACTOME_NEURONAL_SYSTEM","ENSG00000149403"
"REACTOME_NEURONAL_SYSTEM","ENSG00000105737"
"REACTOME_NEURONAL_SYSTEM","ENSG00000176884"
"REACTOME_NEURONAL_SYSTEM","ENSG00000183454"
"REACTOME_NEURONAL_SYSTEM","ENSG00000273079"
"REACTOME_NEURONAL_SYSTEM","ENSG00000161509"
"REACTOME_NEURONAL_SYSTEM","ENSG00000105464"
"REACTOME_NEURONAL_SYSTEM","ENSG00000198785"
"REACTOME_NEURONAL_SYSTEM","ENSG00000116032"
"REACTOME_NEURONAL_SYSTEM","ENSG00000155974"
"REACTOME_NEURONAL_SYSTEM","ENSG00000144596"
"REACTOME_NEURONAL_SYSTEM","ENSG00000152822"
"REACTOME_NEURONAL_SYSTEM","ENSG00000168959"
"REACTOME_NEURONAL_SYSTEM","ENSG00000164588"
"REACTOME_NEURONAL_SYSTEM","ENSG00000099822"
"REACTOME_NEURONAL_SYSTEM","ENSG00000143630"
"REACTOME_NEURONAL_SYSTEM","ENSG00000263324"
"REACTOME_NEURONAL_SYSTEM","ENSG00000138622"
"REACTOME_NEURONAL_SYSTEM","ENSG00000152413"
"REACTOME_NEURONAL_SYSTEM","ENSG00000103942"
"REACTOME_NEURONAL_SYSTEM","ENSG00000051128"
"REACTOME_NEURONAL_SYSTEM","ENSG00000174775"
"REACTOME_NEURONAL_SYSTEM","ENSG00000276536"
"REACTOME_NEURONAL_SYSTEM","ENSG00000109971"
"REACTOME_NEURONAL_SYSTEM","ENSG00000166736"
"REACTOME_NEURONAL_SYSTEM","ENSG00000149305"
"REACTOME_NEURONAL_SYSTEM","ENSG00000178084"
"REACTOME_NEURONAL_SYSTEM","ENSG00000186090"
"REACTOME_NEURONAL_SYSTEM","ENSG00000186038"
"REACTOME_NEURONAL_SYSTEM","ENSG00000196083"
"REACTOME_NEURONAL_SYSTEM","ENSG00000169306"
"REACTOME_NEURONAL_SYSTEM","ENSG00000189108"
"REACTOME_NEURONAL_SYSTEM","ENSG00000111262"
"REACTOME_NEURONAL_SYSTEM","ENSG00000143105"
"REACTOME_NEURONAL_SYSTEM","ENSG00000177301"
"REACTOME_NEURONAL_SYSTEM","ENSG00000177272"
"REACTOME_NEURONAL_SYSTEM","ENSG00000182255"
"REACTOME_NEURONAL_SYSTEM","ENSG00000130037"
"REACTOME_NEURONAL_SYSTEM","ENSG00000151079"
"REACTOME_NEURONAL_SYSTEM","ENSG00000104848"
"REACTOME_NEURONAL_SYSTEM","ENSG00000169282"
"REACTOME_NEURONAL_SYSTEM","ENSG00000069424"
"REACTOME_NEURONAL_SYSTEM","ENSG00000170049"
"REACTOME_NEURONAL_SYSTEM","ENSG00000158445"
"REACTOME_NEURONAL_SYSTEM","ENSG00000182674"
"REACTOME_NEURONAL_SYSTEM","ENSG00000129159"
"REACTOME_NEURONAL_SYSTEM","ENSG00000166006"
"REACTOME_NEURONAL_SYSTEM","ENSG00000131398"
"REACTOME_NEURONAL_SYSTEM","ENSG00000116396"
"REACTOME_NEURONAL_SYSTEM","ENSG00000102057"
"REACTOME_NEURONAL_SYSTEM","ENSG00000184408"
"REACTOME_NEURONAL_SYSTEM","ENSG00000171385"
"REACTOME_NEURONAL_SYSTEM","ENSG00000162975"
"REACTOME_NEURONAL_SYSTEM","ENSG00000026559"
"REACTOME_NEURONAL_SYSTEM","ENSG00000178342"
"REACTOME_NEURONAL_SYSTEM","ENSG00000171126"
"REACTOME_NEURONAL_SYSTEM","ENSG00000168418"
"REACTOME_NEURONAL_SYSTEM","ENSG00000143473"
"REACTOME_NEURONAL_SYSTEM","ENSG00000055118"
"REACTOME_NEURONAL_SYSTEM","ENSG00000135519"
"REACTOME_NEURONAL_SYSTEM","ENSG00000089558"
"REACTOME_NEURONAL_SYSTEM","ENSG00000140015"
"REACTOME_NEURONAL_SYSTEM","ENSG00000173826"
"REACTOME_NEURONAL_SYSTEM","ENSG00000184611"
"REACTOME_NEURONAL_SYSTEM","ENSG00000183960"
"REACTOME_NEURONAL_SYSTEM","ENSG00000151704"
"REACTOME_NEURONAL_SYSTEM","ENSG00000177807"
"REACTOME_NEURONAL_SYSTEM","ENSG00000187486"
"REACTOME_NEURONAL_SYSTEM","ENSG00000184185"
"REACTOME_NEURONAL_SYSTEM","ENSG00000182324"
"REACTOME_NEURONAL_SYSTEM","ENSG00000157551"
"REACTOME_NEURONAL_SYSTEM","ENSG00000153822"
"REACTOME_NEURONAL_SYSTEM","ENSG00000123700"
"REACTOME_NEURONAL_SYSTEM","ENSG00000162989"
"REACTOME_NEURONAL_SYSTEM","ENSG00000168135"
"REACTOME_NEURONAL_SYSTEM","ENSG00000120457"
"REACTOME_NEURONAL_SYSTEM","ENSG00000157542"
"REACTOME_NEURONAL_SYSTEM","ENSG00000121361"
"REACTOME_NEURONAL_SYSTEM","ENSG00000162728"
"REACTOME_NEURONAL_SYSTEM","ENSG00000135750"
"REACTOME_NEURONAL_SYSTEM","ENSG00000100433"
"REACTOME_NEURONAL_SYSTEM","ENSG00000152315"
"REACTOME_NEURONAL_SYSTEM","ENSG00000095981"
"REACTOME_NEURONAL_SYSTEM","ENSG00000124780"
"REACTOME_NEURONAL_SYSTEM","ENSG00000186795"
"REACTOME_NEURONAL_SYSTEM","ENSG00000082482"
"REACTOME_NEURONAL_SYSTEM","ENSG00000171303"
"REACTOME_NEURONAL_SYSTEM","ENSG00000182450"
"REACTOME_NEURONAL_SYSTEM","ENSG00000099337"
"REACTOME_NEURONAL_SYSTEM","ENSG00000173338"
"REACTOME_NEURONAL_SYSTEM","ENSG00000169427"
"REACTOME_NEURONAL_SYSTEM","ENSG00000156113"
"REACTOME_NEURONAL_SYSTEM","ENSG00000145936"
"REACTOME_NEURONAL_SYSTEM","ENSG00000197584"
"REACTOME_NEURONAL_SYSTEM","ENSG00000171121"
"REACTOME_NEURONAL_SYSTEM","ENSG00000135643"
"REACTOME_NEURONAL_SYSTEM","ENSG00000105642"
"REACTOME_NEURONAL_SYSTEM","ENSG00000080709"
"REACTOME_NEURONAL_SYSTEM","ENSG00000143603"
"REACTOME_NEURONAL_SYSTEM","ENSG00000104783"
"REACTOME_NEURONAL_SYSTEM","ENSG00000053918"
"REACTOME_NEURONAL_SYSTEM","ENSG00000075043"
"REACTOME_NEURONAL_SYSTEM","ENSG00000184156"
"REACTOME_NEURONAL_SYSTEM","ENSG00000117013"
"REACTOME_NEURONAL_SYSTEM","ENSG00000185760"
"REACTOME_NEURONAL_SYSTEM","ENSG00000124134"
"REACTOME_NEURONAL_SYSTEM","ENSG00000156486"
"REACTOME_NEURONAL_SYSTEM","ENSG00000170745"
"REACTOME_NEURONAL_SYSTEM","ENSG00000164794"
"REACTOME_NEURONAL_SYSTEM","ENSG00000168263"
"REACTOME_NEURONAL_SYSTEM","ENSG00000117245"
"REACTOME_NEURONAL_SYSTEM","ENSG00000182481"
"REACTOME_NEURONAL_SYSTEM","ENSG00000133703"
"REACTOME_NEURONAL_SYSTEM","ENSG00000111052"
"REACTOME_NEURONAL_SYSTEM","ENSG00000104863"
"REACTOME_NEURONAL_SYSTEM","ENSG00000148943"
"REACTOME_NEURONAL_SYSTEM","ENSG00000128011"
"REACTOME_NEURONAL_SYSTEM","ENSG00000156564"
"REACTOME_NEURONAL_SYSTEM","ENSG00000126243"
"REACTOME_NEURONAL_SYSTEM","ENSG00000173621"
"REACTOME_NEURONAL_SYSTEM","ENSG00000131409"
"REACTOME_NEURONAL_SYSTEM","ENSG00000184154"
"REACTOME_NEURONAL_SYSTEM","ENSG00000033122"
"REACTOME_NEURONAL_SYSTEM","ENSG00000162951"
"REACTOME_NEURONAL_SYSTEM","ENSG00000146006"
"REACTOME_NEURONAL_SYSTEM","ENSG00000198739"
"REACTOME_NEURONAL_SYSTEM","ENSG00000176204"
"REACTOME_NEURONAL_SYSTEM","ENSG00000284922"
"REACTOME_NEURONAL_SYSTEM","ENSG00000189221"
"REACTOME_NEURONAL_SYSTEM","ENSG00000100030"
"REACTOME_NEURONAL_SYSTEM","ENSG00000102882"
"REACTOME_NEURONAL_SYSTEM","ENSG00000186868"
"REACTOME_NEURONAL_SYSTEM","ENSG00000276155"
"REACTOME_NEURONAL_SYSTEM","ENSG00000277956"
"REACTOME_NEURONAL_SYSTEM","ENSG00000135679"
"REACTOME_NEURONAL_SYSTEM","ENSG00000196586"
"REACTOME_NEURONAL_SYSTEM","ENSG00000138744"
"REACTOME_NEURONAL_SYSTEM","ENSG00000172915"
"REACTOME_NEURONAL_SYSTEM","ENSG00000104490"
"REACTOME_NEURONAL_SYSTEM","ENSG00000277586"
"REACTOME_NEURONAL_SYSTEM","ENSG00000169760"
"REACTOME_NEURONAL_SYSTEM","ENSG00000169992"
"REACTOME_NEURONAL_SYSTEM","ENSG00000283859"
"REACTOME_NEURONAL_SYSTEM","ENSG00000196338"
"REACTOME_NEURONAL_SYSTEM","ENSG00000146938"
"REACTOME_NEURONAL_SYSTEM","ENSG00000165246"
"REACTOME_NEURONAL_SYSTEM","ENSG00000156642"
"REACTOME_NEURONAL_SYSTEM","ENSG00000213281"
"REACTOME_NEURONAL_SYSTEM","ENSG00000157168"
"REACTOME_NEURONAL_SYSTEM","ENSG00000154146"
"REACTOME_NEURONAL_SYSTEM","ENSG00000179915"
"REACTOME_NEURONAL_SYSTEM","ENSG00000110076"
"REACTOME_NEURONAL_SYSTEM","ENSG00000021645"
"REACTOME_NEURONAL_SYSTEM","ENSG00000073969"
"REACTOME_NEURONAL_SYSTEM","ENSG00000276262"
"REACTOME_NEURONAL_SYSTEM","ENSG00000278174"
"REACTOME_NEURONAL_SYSTEM","ENSG00000140538"
"REACTOME_NEURONAL_SYSTEM","ENSG00000110218"
"REACTOME_NEURONAL_SYSTEM","ENSG00000073150"
"REACTOME_NEURONAL_SYSTEM","ENSG00000163110"
"REACTOME_NEURONAL_SYSTEM","ENSG00000140992"
"REACTOME_NEURONAL_SYSTEM","ENSG00000100151"
"REACTOME_NEURONAL_SYSTEM","ENSG00000182621"
"REACTOME_NEURONAL_SYSTEM","ENSG00000137841"
"REACTOME_NEURONAL_SYSTEM","ENSG00000149782"
"REACTOME_NEURONAL_SYSTEM","ENSG00000131626"
"REACTOME_NEURONAL_SYSTEM","ENSG00000139220"
"REACTOME_NEURONAL_SYSTEM","ENSG00000177380"
"REACTOME_NEURONAL_SYSTEM","ENSG00000143847"
"REACTOME_NEURONAL_SYSTEM","ENSG00000110841"
"REACTOME_NEURONAL_SYSTEM","ENSG00000166387"
"REACTOME_NEURONAL_SYSTEM","ENSG00000175175"
"REACTOME_NEURONAL_SYSTEM","ENSG00000100034"
"REACTOME_NEURONAL_SYSTEM","ENSG00000132356"
"REACTOME_NEURONAL_SYSTEM","ENSG00000162409"
"REACTOME_NEURONAL_SYSTEM","ENSG00000111725"
"REACTOME_NEURONAL_SYSTEM","ENSG00000131791"
"REACTOME_NEURONAL_SYSTEM","ENSG00000072062"
"REACTOME_NEURONAL_SYSTEM","ENSG00000288516"
"REACTOME_NEURONAL_SYSTEM","ENSG00000142875"
"REACTOME_NEURONAL_SYSTEM","ENSG00000165059"
"REACTOME_NEURONAL_SYSTEM","ENSG00000181929"
"REACTOME_NEURONAL_SYSTEM","ENSG00000106617"
"REACTOME_NEURONAL_SYSTEM","ENSG00000115592"
"REACTOME_NEURONAL_SYSTEM","ENSG00000108946"
"REACTOME_NEURONAL_SYSTEM","ENSG00000188191"
"REACTOME_NEURONAL_SYSTEM","ENSG00000114302"
"REACTOME_NEURONAL_SYSTEM","ENSG00000005249"
"REACTOME_NEURONAL_SYSTEM","ENSG00000284096"
"REACTOME_NEURONAL_SYSTEM","ENSG00000154229"
"REACTOME_NEURONAL_SYSTEM","ENSG00000166501"
"REACTOME_NEURONAL_SYSTEM","ENSG00000126583"
"REACTOME_NEURONAL_SYSTEM","ENSG00000183943"
"REACTOME_NEURONAL_SYSTEM","ENSG00000153707"
"REACTOME_NEURONAL_SYSTEM","ENSG00000282932"
"REACTOME_NEURONAL_SYSTEM","ENSG00000142949"
"REACTOME_NEURONAL_SYSTEM","ENSG00000105426"
"REACTOME_NEURONAL_SYSTEM","ENSG00000105649"
"REACTOME_NEURONAL_SYSTEM","ENSG00000136238"
"REACTOME_NEURONAL_SYSTEM","ENSG00000058335"
"REACTOME_NEURONAL_SYSTEM","ENSG00000113319"
"REACTOME_NEURONAL_SYSTEM","ENSG00000079841"
"REACTOME_NEURONAL_SYSTEM","ENSG00000117676"
"REACTOME_NEURONAL_SYSTEM","ENSG00000281877"
"REACTOME_NEURONAL_SYSTEM","ENSG00000071242"
"REACTOME_NEURONAL_SYSTEM","ENSG00000177189"
"REACTOME_NEURONAL_SYSTEM","ENSG00000072133"
"REACTOME_NEURONAL_SYSTEM","ENSG00000133318"
"REACTOME_NEURONAL_SYSTEM","ENSG00000161681"
"REACTOME_NEURONAL_SYSTEM","ENSG00000162105"
"REACTOME_NEURONAL_SYSTEM","ENSG00000179526"
"REACTOME_NEURONAL_SYSTEM","ENSG00000197555"
"REACTOME_NEURONAL_SYSTEM","ENSG00000104888"
"REACTOME_NEURONAL_SYSTEM","ENSG00000165646"
"REACTOME_NEURONAL_SYSTEM","ENSG00000187714"
"REACTOME_NEURONAL_SYSTEM","ENSG00000106688"
"REACTOME_NEURONAL_SYSTEM","ENSG00000110436"
"REACTOME_NEURONAL_SYSTEM","ENSG00000079215"
"REACTOME_NEURONAL_SYSTEM","ENSG00000105143"
"REACTOME_NEURONAL_SYSTEM","ENSG00000162383"
"REACTOME_NEURONAL_SYSTEM","ENSG00000175003"
"REACTOME_NEURONAL_SYSTEM","ENSG00000112499"
"REACTOME_NEURONAL_SYSTEM","ENSG00000101438"
"REACTOME_NEURONAL_SYSTEM","ENSG00000111371"
"REACTOME_NEURONAL_SYSTEM","ENSG00000134294"
"REACTOME_NEURONAL_SYSTEM","ENSG00000115665"
"REACTOME_NEURONAL_SYSTEM","ENSG00000157103"
"REACTOME_NEURONAL_SYSTEM","ENSG00000132164"
"REACTOME_NEURONAL_SYSTEM","ENSG00000111181"
"REACTOME_NEURONAL_SYSTEM","ENSG00000010379"
"REACTOME_NEURONAL_SYSTEM","ENSG00000142319"
"REACTOME_NEURONAL_SYSTEM","ENSG00000276996"
"REACTOME_NEURONAL_SYSTEM","ENSG00000108576"
"REACTOME_NEURONAL_SYSTEM","ENSG00000178235"
"REACTOME_NEURONAL_SYSTEM","ENSG00000185985"
"REACTOME_NEURONAL_SYSTEM","ENSG00000121871"
"REACTOME_NEURONAL_SYSTEM","ENSG00000179542"
"REACTOME_NEURONAL_SYSTEM","ENSG00000165300"
"REACTOME_NEURONAL_SYSTEM","ENSG00000184564"
"REACTOME_NEURONAL_SYSTEM","ENSG00000132639"
"REACTOME_NEURONAL_SYSTEM","ENSG00000197122"
"REACTOME_NEURONAL_SYSTEM","ENSG00000106089"
"REACTOME_NEURONAL_SYSTEM","ENSG00000136854"
"REACTOME_NEURONAL_SYSTEM","ENSG00000008056"
"REACTOME_NEURONAL_SYSTEM","ENSG00000157152"
"REACTOME_NEURONAL_SYSTEM","ENSG00000185666"
"REACTOME_NEURONAL_SYSTEM","ENSG00000067715"
"REACTOME_NEURONAL_SYSTEM","ENSG00000110975"
"REACTOME_NEURONAL_SYSTEM","ENSG00000173227"
"REACTOME_NEURONAL_SYSTEM","ENSG00000143858"
"REACTOME_NEURONAL_SYSTEM","ENSG00000011347"
"REACTOME_NEURONAL_SYSTEM","ENSG00000170743"
"REACTOME_NEURONAL_SYSTEM","ENSG00000156298"
"REACTOME_NEURONAL_SYSTEM","ENSG00000005379"
"REACTOME_NEURONAL_SYSTEM","ENSG00000167552"
"REACTOME_NEURONAL_SYSTEM","ENSG00000123416"
"REACTOME_NEURONAL_SYSTEM","ENSG00000167553"
"REACTOME_NEURONAL_SYSTEM","ENSG00000198033"
"REACTOME_NEURONAL_SYSTEM","ENSG00000075886"
"REACTOME_NEURONAL_SYSTEM","ENSG00000152086"
"REACTOME_NEURONAL_SYSTEM","ENSG00000127824"
"REACTOME_NEURONAL_SYSTEM","ENSG00000243910"
"REACTOME_NEURONAL_SYSTEM","ENSG00000183785"
"REACTOME_NEURONAL_SYSTEM","ENSG00000178462"
"REACTOME_NEURONAL_SYSTEM","ENSG00000101162"
"REACTOME_NEURONAL_SYSTEM","ENSG00000137267"
"REACTOME_NEURONAL_SYSTEM","ENSG00000137285"
"REACTOME_NEURONAL_SYSTEM","ENSG00000258947"
"REACTOME_NEURONAL_SYSTEM","ENSG00000104833"
"REACTOME_NEURONAL_SYSTEM","ENSG00000188229"
"REACTOME_NEURONAL_SYSTEM","ENSG00000176014"
"REACTOME_NEURONAL_SYSTEM","ENSG00000261456"
"REACTOME_NEURONAL_SYSTEM","ENSG00000173213"
"REACTOME_NEURONAL_SYSTEM","ENSG00000198722"
"REACTOME_NEURONAL_SYSTEM","ENSG00000220205"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000143632"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000107796"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000075624"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000159251"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000184009"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000163017"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000154734"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000204305"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000206320"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000229058"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000230514"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000231268"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000234729"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000237405"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000129474"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000142208"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000204673"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000105221"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000117020"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000275199"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000126016"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000154188"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000091879"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000101280"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000134982"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000109321"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000171456"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000115966"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000162772"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000175224"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000149311"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000103126"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000112208"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000030110"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000163930"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000138376"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000087088"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000105327"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000171791"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000176697"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000126581"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000168283"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000012048"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000174808"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000166167"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000259288"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000137752"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000108691"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000275302"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000275824"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000277943"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000271503"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000274233"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000118523"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000110092"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000118971"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000112576"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000105173"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000120217"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000026508"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000196776"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000039068"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000040731"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000140937"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000154162"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000140945"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000129910"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000166589"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000079112"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000145526"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000071991"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000170558"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000101542"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000149654"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000139880"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000062038"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000179242"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000280641"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000179776"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000113361"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000081138"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000150394"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000113100"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000123374"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000135446"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000134058"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000277273"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000124762"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000147889"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000147869"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000100888"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000122966"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000187498"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000134871"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000169031"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000081052"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000188153"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000197565"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000118260"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000184371"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000182578"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000164400"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000108342"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000113712"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000180138"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000213923"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000101266"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000070770"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000254598"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000204435"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000206300"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000206406"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000224398"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000224774"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000228875"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000230700"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000232960"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000159692"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000175029"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000164932"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000044115"
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA","ENSG00000066032"
